"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"Generatie";"Migratieachtergrond";"Perioden";"Bevolking_1"
"3878";"T001038";"10000";"T001019";"T001040";"H008667";"2013JJ00";"389"
"3879";"T001038";"10000";"T001019";"T001040";"H008667";"2014JJ00";"396"
"3880";"T001038";"10000";"T001019";"T001040";"H008667";"2015JJ00";"411"
"3881";"T001038";"10000";"T001019";"T001040";"H008667";"2016JJ00";"425"
"3882";"T001038";"10000";"T001019";"T001040";"H008667";"2017JJ00";"450"
"3883";"T001038";"10000";"T001019";"T001040";"H008667";"2018JJ00";"475"
"3884";"T001038";"10000";"T001019";"T001040";"H008667";"2019JJ00";"502"
"3885";"T001038";"10000";"T001019";"T001040";"H008667";"2020JJ00";"533"
"3886";"T001038";"10000";"T001019";"T001040";"H008667";"2021JJ00";"546"
"3887";"T001038";"10000";"T001019";"T001040";"H008667";"2022JJ00";"565"
"3888";"T001038";"10000";"T001019";"T001040";"H008668";"1996JJ00";"8"
"3889";"T001038";"10000";"T001019";"T001040";"H008668";"1997JJ00";"8"
"3890";"T001038";"10000";"T001019";"T001040";"H008668";"1998JJ00";"12"
"3891";"T001038";"10000";"T001019";"T001040";"H008668";"1999JJ00";"11"
"3892";"T001038";"10000";"T001019";"T001040";"H008668";"2000JJ00";"12"
"3893";"T001038";"10000";"T001019";"T001040";"H008668";"2001JJ00";"14"
"3894";"T001038";"10000";"T001019";"T001040";"H008668";"2002JJ00";"15"
"3895";"T001038";"10000";"T001019";"T001040";"H008668";"2003JJ00";"18"
"3896";"T001038";"10000";"T001019";"T001040";"H008668";"2004JJ00";"19"
"3897";"T001038";"10000";"T001019";"T001040";"H008668";"2005JJ00";"15"
"3898";"T001038";"10000";"T001019";"T001040";"H008668";"2006JJ00";"18"
"3899";"T001038";"10000";"T001019";"T001040";"H008668";"2007JJ00";"19"
"3900";"T001038";"10000";"T001019";"T001040";"H008668";"2008JJ00";"17"
"3901";"T001038";"10000";"T001019";"T001040";"H008668";"2009JJ00";"19"
"3902";"T001038";"10000";"T001019";"T001040";"H008668";"2010JJ00";"18"
"3903";"T001038";"10000";"T001019";"T001040";"H008668";"2011JJ00";"19"
"3904";"T001038";"10000";"T001019";"T001040";"H008668";"2012JJ00";"19"
"3905";"T001038";"10000";"T001019";"T001040";"H008668";"2013JJ00";"21"
"3906";"T001038";"10000";"T001019";"T001040";"H008668";"2014JJ00";"21"
"3907";"T001038";"10000";"T001019";"T001040";"H008668";"2015JJ00";"23"
"3908";"T001038";"10000";"T001019";"T001040";"H008668";"2016JJ00";"25"
"3909";"T001038";"10000";"T001019";"T001040";"H008668";"2017JJ00";"31"
"3910";"T001038";"10000";"T001019";"T001040";"H008668";"2018JJ00";"32"
"3911";"T001038";"10000";"T001019";"T001040";"H008668";"2019JJ00";"33"
"3912";"T001038";"10000";"T001019";"T001040";"H008668";"2020JJ00";"33"
"3913";"T001038";"10000";"T001019";"T001040";"H008668";"2021JJ00";"31"
"3914";"T001038";"10000";"T001019";"T001040";"H008668";"2022JJ00";"39"
"3915";"T001038";"10000";"T001019";"T001040";"H008669";"1996JJ00";"3602"
"3916";"T001038";"10000";"T001019";"T001040";"H008669";"1997JJ00";"3664"
"3917";"T001038";"10000";"T001019";"T001040";"H008669";"1998JJ00";"3713"
"3918";"T001038";"10000";"T001019";"T001040";"H008669";"1999JJ00";"3888"
"3919";"T001038";"10000";"T001019";"T001040";"H008669";"2000JJ00";"4039"
"3920";"T001038";"10000";"T001019";"T001040";"H008669";"2001JJ00";"4145"
"3921";"T001038";"10000";"T001019";"T001040";"H008669";"2002JJ00";"4298"
"3922";"T001038";"10000";"T001019";"T001040";"H008669";"2003JJ00";"4441"
"3923";"T001038";"10000";"T001019";"T001040";"H008669";"2004JJ00";"4575"
"3924";"T001038";"10000";"T001019";"T001040";"H008669";"2005JJ00";"4607"
"3925";"T001038";"10000";"T001019";"T001040";"H008669";"2006JJ00";"4649"
"3926";"T001038";"10000";"T001019";"T001040";"H008669";"2007JJ00";"4825"
"3927";"T001038";"10000";"T001019";"T001040";"H008669";"2008JJ00";"4967"
"3928";"T001038";"10000";"T001019";"T001040";"H008669";"2009JJ00";"5046"
"3929";"T001038";"10000";"T001019";"T001040";"H008669";"2010JJ00";"5145"
"3930";"T001038";"10000";"T001019";"T001040";"H008669";"2011JJ00";"5119"
"3931";"T001038";"10000";"T001019";"T001040";"H008669";"2012JJ00";"5166"
"3932";"T001038";"10000";"T001019";"T001040";"H008669";"2013JJ00";"5278"
"3933";"T001038";"10000";"T001019";"T001040";"H008669";"2014JJ00";"5356"
"3934";"T001038";"10000";"T001019";"T001040";"H008669";"2015JJ00";"5420"
"3935";"T001038";"10000";"T001019";"T001040";"H008669";"2016JJ00";"5532"
"3936";"T001038";"10000";"T001019";"T001040";"H008669";"2017JJ00";"5674"
"3937";"T001038";"10000";"T001019";"T001040";"H008669";"2018JJ00";"5799"
"3938";"T001038";"10000";"T001019";"T001040";"H008669";"2019JJ00";"5941"
"3939";"T001038";"10000";"T001019";"T001040";"H008669";"2020JJ00";"6133"
"3940";"T001038";"10000";"T001019";"T001040";"H008669";"2021JJ00";"6171"
"3941";"T001038";"10000";"T001019";"T001040";"H008669";"2022JJ00";"6356"
"3942";"T001038";"10000";"T001019";"T001040";"H008670";"1996JJ00";"77"
"3943";"T001038";"10000";"T001019";"T001040";"H008670";"1997JJ00";"86"
"3944";"T001038";"10000";"T001019";"T001040";"H008670";"1998JJ00";"97"
"3945";"T001038";"10000";"T001019";"T001040";"H008670";"1999JJ00";"115"
"3946";"T001038";"10000";"T001019";"T001040";"H008670";"2000JJ00";"133"
"3947";"T001038";"10000";"T001019";"T001040";"H008670";"2001JJ00";"157"
"3948";"T001038";"10000";"T001019";"T001040";"H008670";"2002JJ00";"175"
"3949";"T001038";"10000";"T001019";"T001040";"H008670";"2003JJ00";"213"
"3950";"T001038";"10000";"T001019";"T001040";"H008670";"2004JJ00";"222"
"3951";"T001038";"10000";"T001019";"T001040";"H008670";"2005JJ00";"232"
"3952";"T001038";"10000";"T001019";"T001040";"H008670";"2006JJ00";"239"
"3953";"T001038";"10000";"T001019";"T001040";"H008670";"2007JJ00";"236"
"3954";"T001038";"10000";"T001019";"T001040";"H008670";"2008JJ00";"245"
"3955";"T001038";"10000";"T001019";"T001040";"H008670";"2009JJ00";"252"
"3956";"T001038";"10000";"T001019";"T001040";"H008670";"2010JJ00";"262"
"3957";"T001038";"10000";"T001019";"T001040";"H008670";"2011JJ00";"273"
"3958";"T001038";"10000";"T001019";"T001040";"H008670";"2012JJ00";"284"
"3959";"T001038";"10000";"T001019";"T001040";"H008670";"2013JJ00";"292"
"3960";"T001038";"10000";"T001019";"T001040";"H008670";"2014JJ00";"316"
"3961";"T001038";"10000";"T001019";"T001040";"H008670";"2015JJ00";"315"
"3962";"T001038";"10000";"T001019";"T001040";"H008670";"2016JJ00";"329"
"3963";"T001038";"10000";"T001019";"T001040";"H008670";"2017JJ00";"326"
"3964";"T001038";"10000";"T001019";"T001040";"H008670";"2018JJ00";"336"
"3965";"T001038";"10000";"T001019";"T001040";"H008670";"2019JJ00";"349"
"3966";"T001038";"10000";"T001019";"T001040";"H008670";"2020JJ00";"374"
"3967";"T001038";"10000";"T001019";"T001040";"H008670";"2021JJ00";"381"
"3968";"T001038";"10000";"T001019";"T001040";"H008670";"2022JJ00";"402"
"3969";"T001038";"10000";"T001019";"T001040";"H008671";"1996JJ00";"306"
"3970";"T001038";"10000";"T001019";"T001040";"H008671";"1997JJ00";"307"
"3971";"T001038";"10000";"T001019";"T001040";"H008671";"1998JJ00";"318"
"3972";"T001038";"10000";"T001019";"T001040";"H008671";"1999JJ00";"340"
"3973";"T001038";"10000";"T001019";"T001040";"H008671";"2000JJ00";"354"
"3974";"T001038";"10000";"T001019";"T001040";"H008671";"2001JJ00";"369"
"3975";"T001038";"10000";"T001019";"T001040";"H008671";"2002JJ00";"389"
"3976";"T001038";"10000";"T001019";"T001040";"H008671";"2003JJ00";"393"
"3977";"T001038";"10000";"T001019";"T001040";"H008671";"2004JJ00";"409"
"3978";"T001038";"10000";"T001019";"T001040";"H008671";"2005JJ00";"429"
"3979";"T001038";"10000";"T001019";"T001040";"H008671";"2006JJ00";"417"
"3980";"T001038";"10000";"T001019";"T001040";"H008671";"2007JJ00";"430"
"3981";"T001038";"10000";"T001019";"T001040";"H008671";"2008JJ00";"449"
"3982";"T001038";"10000";"T001019";"T001040";"H008671";"2009JJ00";"475"
"3983";"T001038";"10000";"T001019";"T001040";"H008671";"2010JJ00";"485"
"3984";"T001038";"10000";"T001019";"T001040";"H008671";"2011JJ00";"508"
"3985";"T001038";"10000";"T001019";"T001040";"H008671";"2012JJ00";"510"
"3986";"T001038";"10000";"T001019";"T001040";"H008671";"2013JJ00";"529"
"3987";"T001038";"10000";"T001019";"T001040";"H008671";"2014JJ00";"540"
"3988";"T001038";"10000";"T001019";"T001040";"H008671";"2015JJ00";"550"
"3989";"T001038";"10000";"T001019";"T001040";"H008671";"2016JJ00";"556"
"3990";"T001038";"10000";"T001019";"T001040";"H008671";"2017JJ00";"596"
"3991";"T001038";"10000";"T001019";"T001040";"H008671";"2018JJ00";"628"
"3992";"T001038";"10000";"T001019";"T001040";"H008671";"2019JJ00";"666"
"3993";"T001038";"10000";"T001019";"T001040";"H008671";"2020JJ00";"726"
"3994";"T001038";"10000";"T001019";"T001040";"H008671";"2021JJ00";"758"
"3995";"T001038";"10000";"T001019";"T001040";"H008671";"2022JJ00";"825"
"3996";"T001038";"10000";"T001019";"T001040";"H008672";"1996JJ00";"0"
"3997";"T001038";"10000";"T001019";"T001040";"H008672";"1997JJ00";"1"
"3998";"T001038";"10000";"T001019";"T001040";"H008672";"1998JJ00";"2"
"3999";"T001038";"10000";"T001019";"T001040";"H008672";"1999JJ00";"4"
"4000";"T001038";"10000";"T001019";"T001040";"H008672";"2000JJ00";"4"
"4001";"T001038";"10000";"T001019";"T001040";"H008672";"2001JJ00";"4"
"4002";"T001038";"10000";"T001019";"T001040";"H008672";"2002JJ00";"7"
"4003";"T001038";"10000";"T001019";"T001040";"H008672";"2003JJ00";"6"
"4004";"T001038";"10000";"T001019";"T001040";"H008672";"2004JJ00";"5"
"4005";"T001038";"10000";"T001019";"T001040";"H008672";"2005JJ00";"5"
"4006";"T001038";"10000";"T001019";"T001040";"H008672";"2006JJ00";"5"
"4007";"T001038";"10000";"T001019";"T001040";"H008672";"2007JJ00";"5"
"4008";"T001038";"10000";"T001019";"T001040";"H008672";"2008JJ00";"5"
"4009";"T001038";"10000";"T001019";"T001040";"H008672";"2009JJ00";"5"
"4010";"T001038";"10000";"T001019";"T001040";"H008672";"2010JJ00";"6"
"4011";"T001038";"10000";"T001019";"T001040";"H008672";"2011JJ00";"11"
"4012";"T001038";"10000";"T001019";"T001040";"H008672";"2012JJ00";"12"
"4013";"T001038";"10000";"T001019";"T001040";"H008672";"2013JJ00";"14"
"4014";"T001038";"10000";"T001019";"T001040";"H008672";"2014JJ00";"15"
"4015";"T001038";"10000";"T001019";"T001040";"H008672";"2015JJ00";"13"
"4016";"T001038";"10000";"T001019";"T001040";"H008672";"2016JJ00";"17"
"4017";"T001038";"10000";"T001019";"T001040";"H008672";"2017JJ00";"19"
"4018";"T001038";"10000";"T001019";"T001040";"H008672";"2018JJ00";"20"
"4019";"T001038";"10000";"T001019";"T001040";"H008672";"2019JJ00";"18"
"4020";"T001038";"10000";"T001019";"T001040";"H008672";"2020JJ00";"19"
"4021";"T001038";"10000";"T001019";"T001040";"H008672";"2021JJ00";"22"
"4022";"T001038";"10000";"T001019";"T001040";"H008672";"2022JJ00";"22"
"4023";"T001038";"10000";"T001019";"T001040";"H008673";"1996JJ00";"225088"
"4024";"T001038";"10000";"T001019";"T001040";"H008673";"1997JJ00";"232841"
"4025";"T001038";"10000";"T001019";"T001040";"H008673";"1998JJ00";"241982"
"4026";"T001038";"10000";"T001019";"T001040";"H008673";"1999JJ00";"252493"
"4027";"T001038";"10000";"T001019";"T001040";"H008673";"2000JJ00";"262221"
"4028";"T001038";"10000";"T001019";"T001040";"H008673";"2001JJ00";"272752"
"4029";"T001038";"10000";"T001019";"T001040";"H008673";"2002JJ00";"284124"
"4030";"T001038";"10000";"T001019";"T001040";"H008673";"2003JJ00";"295332"
"4031";"T001038";"10000";"T001019";"T001040";"H008673";"2004JJ00";"306219"
"4032";"T001038";"10000";"T001019";"T001040";"H008673";"2005JJ00";"315821"
"4033";"T001038";"10000";"T001019";"T001040";"H008673";"2006JJ00";"323239"
"4034";"T001038";"10000";"T001019";"T001040";"H008673";"2007JJ00";"329493"
"4035";"T001038";"10000";"T001019";"T001040";"H008673";"2008JJ00";"335127"
"4036";"T001038";"10000";"T001019";"T001040";"H008673";"2009JJ00";"341528"
"4037";"T001038";"10000";"T001019";"T001040";"H008673";"2010JJ00";"349005"
"4038";"T001038";"10000";"T001019";"T001040";"H008673";"2011JJ00";"355883"
"4039";"T001038";"10000";"T001019";"T001040";"H008673";"2012JJ00";"362954"
"4040";"T001038";"10000";"T001019";"T001040";"H008673";"2013JJ00";"368838"
"4041";"T001038";"10000";"T001019";"T001040";"H008673";"2014JJ00";"374996"
"4042";"T001038";"10000";"T001019";"T001040";"H008673";"2015JJ00";"380755"
"4043";"T001038";"10000";"T001019";"T001040";"H008673";"2016JJ00";"385761"
"4044";"T001038";"10000";"T001019";"T001040";"H008673";"2017JJ00";"391088"
"4045";"T001038";"10000";"T001019";"T001040";"H008673";"2018JJ00";"396539"
"4046";"T001038";"10000";"T001019";"T001040";"H008673";"2019JJ00";"402492"
"4047";"T001038";"10000";"T001019";"T001040";"H008673";"2020JJ00";"408864"
"4048";"T001038";"10000";"T001019";"T001040";"H008673";"2021JJ00";"414186"
"4049";"T001038";"10000";"T001019";"T001040";"H008673";"2022JJ00";"419272"
"4050";"T001038";"10000";"T001019";"T001040";"H008675";"1996JJ00";"6"
"4051";"T001038";"10000";"T001019";"T001040";"H008675";"1997JJ00";"6"
"4052";"T001038";"10000";"T001019";"T001040";"H008675";"1998JJ00";"6"
"4053";"T001038";"10000";"T001019";"T001040";"H008675";"1999JJ00";"6"
"4054";"T001038";"10000";"T001019";"T001040";"H008675";"2000JJ00";"7"
"4055";"T001038";"10000";"T001019";"T001040";"H008675";"2001JJ00";"7"
"4056";"T001038";"10000";"T001019";"T001040";"H008675";"2002JJ00";"7"
"4057";"T001038";"10000";"T001019";"T001040";"H008675";"2003JJ00";"7"
"4058";"T001038";"10000";"T001019";"T001040";"H008675";"2004JJ00";"7"
"4059";"T001038";"10000";"T001019";"T001040";"H008675";"2005JJ00";"6"
"4060";"T001038";"10000";"T001019";"T001040";"H008675";"2006JJ00";"6"
"4061";"T001038";"10000";"T001019";"T001040";"H008675";"2007JJ00";"6"
"4062";"T001038";"10000";"T001019";"T001040";"H008675";"2008JJ00";"6"
"4063";"T001038";"10000";"T001019";"T001040";"H008675";"2009JJ00";"6"
"4064";"T001038";"10000";"T001019";"T001040";"H008675";"2010JJ00";"6"
"4065";"T001038";"10000";"T001019";"T001040";"H008675";"2011JJ00";"6"
"4066";"T001038";"10000";"T001019";"T001040";"H008675";"2012JJ00";"6"
"4067";"T001038";"10000";"T001019";"T001040";"H008675";"2013JJ00";"6"
"4068";"T001038";"10000";"T001019";"T001040";"H008675";"2014JJ00";"6"
"4069";"T001038";"10000";"T001019";"T001040";"H008675";"2015JJ00";"6"
"4070";"T001038";"10000";"T001019";"T001040";"H008675";"2016JJ00";"5"
"4071";"T001038";"10000";"T001019";"T001040";"H008675";"2017JJ00";"5"
"4072";"T001038";"10000";"T001019";"T001040";"H008675";"2018JJ00";"6"
"4073";"T001038";"10000";"T001019";"T001040";"H008675";"2019JJ00";"7"
"4074";"T001038";"10000";"T001019";"T001040";"H008675";"2020JJ00";"7"
"4075";"T001038";"10000";"T001019";"T001040";"H008675";"2021JJ00";"7"
"4076";"T001038";"10000";"T001019";"T001040";"H008675";"2022JJ00";"7"
"4077";"T001038";"10000";"T001019";"T001040";"H008676";"1996JJ00";"85"
"4078";"T001038";"10000";"T001019";"T001040";"H008676";"1997JJ00";"84"
"4079";"T001038";"10000";"T001019";"T001040";"H008676";"1998JJ00";"88"
"4080";"T001038";"10000";"T001019";"T001040";"H008676";"1999JJ00";"88"
"4081";"T001038";"10000";"T001019";"T001040";"H008676";"2000JJ00";"94"
"4082";"T001038";"10000";"T001019";"T001040";"H008676";"2001JJ00";"96"
"4083";"T001038";"10000";"T001019";"T001040";"H008676";"2002JJ00";"92"
"4084";"T001038";"10000";"T001019";"T001040";"H008676";"2003JJ00";"93"
"4085";"T001038";"10000";"T001019";"T001040";"H008676";"2004JJ00";"99"
"4086";"T001038";"10000";"T001019";"T001040";"H008676";"2005JJ00";"105"
"4087";"T001038";"10000";"T001019";"T001040";"H008676";"2006JJ00";"110"
"4088";"T001038";"10000";"T001019";"T001040";"H008676";"2007JJ00";"106"
"4089";"T001038";"10000";"T001019";"T001040";"H008676";"2008JJ00";"105"
"4090";"T001038";"10000";"T001019";"T001040";"H008676";"2009JJ00";"110"
"4091";"T001038";"10000";"T001019";"T001040";"H008676";"2010JJ00";"106"
"4092";"T001038";"10000";"T001019";"T001040";"H008676";"2011JJ00";"107"
"4093";"T001038";"10000";"T001019";"T001040";"H008676";"2012JJ00";"114"
"4094";"T001038";"10000";"T001019";"T001040";"H008676";"2013JJ00";"120"
"4095";"T001038";"10000";"T001019";"T001040";"H008676";"2014JJ00";"118"
"4096";"T001038";"10000";"T001019";"T001040";"H008676";"2015JJ00";"121"
"4097";"T001038";"10000";"T001019";"T001040";"H008676";"2016JJ00";"115"
"4098";"T001038";"10000";"T001019";"T001040";"H008676";"2017JJ00";"113"
"4099";"T001038";"10000";"T001019";"T001040";"H008676";"2018JJ00";"118"
"4100";"T001038";"10000";"T001019";"T001040";"H008676";"2019JJ00";"123"
"4101";"T001038";"10000";"T001019";"T001040";"H008676";"2020JJ00";"135"
"4102";"T001038";"10000";"T001019";"T001040";"H008676";"2021JJ00";"129"
"4103";"T001038";"10000";"T001019";"T001040";"H008676";"2022JJ00";"135"
"4104";"T001038";"10000";"T001019";"T001040";"H008677";"1996JJ00";"186"
"4105";"T001038";"10000";"T001019";"T001040";"H008677";"1997JJ00";"204"
"4106";"T001038";"10000";"T001019";"T001040";"H008677";"1998JJ00";"240"
"4107";"T001038";"10000";"T001019";"T001040";"H008677";"1999JJ00";"287"
"4108";"T001038";"10000";"T001019";"T001040";"H008677";"2000JJ00";"352"
"4109";"T001038";"10000";"T001019";"T001040";"H008677";"2001JJ00";"406"
"4110";"T001038";"10000";"T001019";"T001040";"H008677";"2002JJ00";"448"
"4111";"T001038";"10000";"T001019";"T001040";"H008677";"2003JJ00";"488"
"4112";"T001038";"10000";"T001019";"T001040";"H008677";"2004JJ00";"477"
"4113";"T001038";"10000";"T001019";"T001040";"H008677";"2005JJ00";"460"
"4114";"T001038";"10000";"T001019";"T001040";"H008677";"2006JJ00";"439"
"4115";"T001038";"10000";"T001019";"T001040";"H008677";"2007JJ00";"429"
"4116";"T001038";"10000";"T001019";"T001040";"H008677";"2008JJ00";"419"
"4117";"T001038";"10000";"T001019";"T001040";"H008677";"2009JJ00";"437"
"4118";"T001038";"10000";"T001019";"T001040";"H008677";"2010JJ00";"431"
"4119";"T001038";"10000";"T001019";"T001040";"H008677";"2011JJ00";"423"
"4120";"T001038";"10000";"T001019";"T001040";"H008677";"2012JJ00";"435"
"4121";"T001038";"10000";"T001019";"T001040";"H008677";"2013JJ00";"434"
"4122";"T001038";"10000";"T001019";"T001040";"H008677";"2014JJ00";"423"
"4123";"T001038";"10000";"T001019";"T001040";"H008677";"2015JJ00";"427"
"4124";"T001038";"10000";"T001019";"T001040";"H008677";"2016JJ00";"425"
"4125";"T001038";"10000";"T001019";"T001040";"H008677";"2017JJ00";"417"
"4126";"T001038";"10000";"T001019";"T001040";"H008677";"2018JJ00";"422"
"4127";"T001038";"10000";"T001019";"T001040";"H008677";"2019JJ00";"433"
"4128";"T001038";"10000";"T001019";"T001040";"H008677";"2020JJ00";"431"
"4129";"T001038";"10000";"T001019";"T001040";"H008677";"2021JJ00";"434"
"4130";"T001038";"10000";"T001019";"T001040";"H008677";"2022JJ00";"444"
"4131";"T001038";"10000";"T001019";"T001040";"H008678";"1996JJ00";"393"
"4132";"T001038";"10000";"T001019";"T001040";"H008678";"1997JJ00";"409"
"4133";"T001038";"10000";"T001019";"T001040";"H008678";"1998JJ00";"425"
"4134";"T001038";"10000";"T001019";"T001040";"H008678";"1999JJ00";"436"
"4135";"T001038";"10000";"T001019";"T001040";"H008678";"2000JJ00";"452"
"4136";"T001038";"10000";"T001019";"T001040";"H008678";"2001JJ00";"474"
"4137";"T001038";"10000";"T001019";"T001040";"H008678";"2002JJ00";"480"
"4138";"T001038";"10000";"T001019";"T001040";"H008678";"2003JJ00";"491"
"4139";"T001038";"10000";"T001019";"T001040";"H008678";"2004JJ00";"506"
"4140";"T001038";"10000";"T001019";"T001040";"H008678";"2005JJ00";"529"
"4141";"T001038";"10000";"T001019";"T001040";"H008678";"2006JJ00";"527"
"4142";"T001038";"10000";"T001019";"T001040";"H008678";"2007JJ00";"531"
"4143";"T001038";"10000";"T001019";"T001040";"H008678";"2008JJ00";"545"
"4144";"T001038";"10000";"T001019";"T001040";"H008678";"2009JJ00";"565"
"4145";"T001038";"10000";"T001019";"T001040";"H008678";"2010JJ00";"581"
"4146";"T001038";"10000";"T001019";"T001040";"H008678";"2011JJ00";"588"
"4147";"T001038";"10000";"T001019";"T001040";"H008678";"2012JJ00";"594"
"4148";"T001038";"10000";"T001019";"T001040";"H008678";"2013JJ00";"607"
"4149";"T001038";"10000";"T001019";"T001040";"H008678";"2014JJ00";"608"
